subID,trial,leftBandit,rightBandit,selectedBandit,banditKeyResp,RT,accuracy,diff,correct
voc042a,29,bandit10,bandit50a,bandit10,1,1.9869,-1,0.4,0
voc042a,30,bandit10,bandit30,bandit30,2,1.4464,1,0.2,1
voc042a,31,bandit50a,bandit30,bandit30,2,1.9361,-1,0.2,0
voc042a,32,bandit50a,bandit70,bandit70,2,1.0533,1,0.2,1
voc042a,33,bandit70,bandit90,bandit90,2,1.4774,1,0.2,1
voc042a,34,bandit50a,bandit10,bandit10,2,3.4783,-1,0.4,0
voc042a,35,bandit50b,bandit10,bandit10,2,1.5276,-1,0.4,0
voc042a,36,bandit50a,bandit50b,bandit50b,2,1.5009,0,0,0
voc042a,37,bandit50b,bandit70,bandit70,2,3.1876,1,0.2,1
voc042a,38,bandit70,bandit30,bandit70,1,2.1511,1,0.4,1
voc042a,39,bandit50b,bandit90,bandit90,2,1.084,1,0.4,1
voc042a,40,bandit50b,bandit30,bandit30,2,1.0921,-1,0.2,0
voc042a,41,bandit30,bandit10,bandit10,2,4.8823,-1,0.2,0
voc042a,42,bandit90,bandit10,bandit90,1,1.3548,1,0.8,1
voc042a,43,bandit30,bandit90,bandit90,2,0.94428,1,0.6,1
voc042a,44,bandit50a,bandit90,bandit90,2,0.48476,1,0.4,1
voc042a,45,bandit70,bandit10,bandit70,1,2.5158,1,0.6,1
voc042a,46,bandit50b,bandit50a,bandit50b,1,5.0183,0,0,0
voc042a,47,bandit70,bandit50a,bandit70,1,0.80626,1,0.2,1
voc042a,48,bandit10,bandit30,bandit30,2,1.6402,1,0.2,1
voc042a,49,bandit90,bandit50a,bandit90,1,1.2177,1,0.4,1
voc042a,50,bandit30,bandit50a,bandit30,1,3.3562,-1,0.2,0
voc042a,51,bandit10,bandit90,bandit90,2,0.83326,1,0.8,1
voc042a,52,bandit10,bandit50a,bandit10,1,3.371,-1,0.4,0
voc042a,53,bandit90,bandit70,bandit90,1,1.3029,1,0.2,1
voc042a,54,bandit10,bandit50b,bandit10,1,2.9335,-1,0.4,0
voc042a,55,bandit90,bandit30,bandit90,1,0.84347,1,0.6,1
voc042a,56,bandit30,bandit70,bandit70,2,1.1892,1,0.4,1
voc042a,57,bandit70,bandit50b,bandit70,1,1.3196,1,0.2,1
voc042a,58,bandit90,bandit50b,bandit90,1,0.82219,1,0.4,1
voc042a,59,bandit10,bandit70,bandit70,2,3.2487,1,0.6,1
voc042a,60,bandit30,bandit50b,bandit30,1,4.6659,-1,0.2,0
voc042a,61,bandit70,bandit10,bandit70,1,1.5058,1,0.6,1
voc042a,62,bandit50b,bandit10,bandit10,2,2.9524,-1,0.4,0
voc042a,63,bandit50a,bandit10,bandit10,2,2.5903,-1,0.4,0
voc042a,64,bandit50a,bandit90,bandit90,2,1.0267,1,0.4,1
voc042a,65,bandit50b,bandit30,bandit30,2,1.1074,-1,0.2,0
voc042a,66,bandit50a,bandit50b,bandit50b,2,3.4992,0,0,0
voc042a,67,bandit70,bandit90,bandit90,2,1.4664,1,0.2,1
voc042a,68,bandit90,bandit10,bandit90,1,1.0982,1,0.8,1
voc042a,69,bandit50a,bandit70,bandit70,2,1.2013,1,0.2,1
voc042a,70,bandit50b,bandit90,bandit90,2,1.0751,1,0.4,1
voc042a,71,bandit50b,bandit70,bandit70,2,2.5871,1,0.2,1
voc042a,72,bandit30,bandit10,bandit10,2,2.6637,-1,0.2,0
voc042a,73,bandit70,bandit30,bandit70,1,1.551,1,0.4,1
voc042a,74,bandit30,bandit90,bandit90,2,1.0594,1,0.6,1
voc042a,75,bandit50a,bandit30,bandit30,2,2.3402,-1,0.2,0
voc042a,76,bandit30,bandit50a,bandit30,1,2.5386,-1,0.2,0
voc042a,77,bandit10,bandit50a,bandit10,1,4.0407,-1,0.4,0
voc042a,78,bandit10,bandit30,bandit10,1,1.1304,-1,0.2,0
voc042a,79,bandit10,bandit70,bandit70,2,2.2236,1,0.6,1
voc042a,80,bandit90,bandit30,bandit90,1,0.79412,1,0.6,1
voc042a,81,bandit90,bandit50b,bandit90,1,0.36526,1,0.4,1
voc042a,82,bandit70,bandit50a,bandit70,1,2.5366,1,0.2,1
voc042a,83,bandit50b,bandit50a,bandit50a,2,2.9991,0,0,0
voc042a,84,bandit70,bandit50b,bandit70,1,1.1535,1,0.2,1
voc042a,85,bandit30,bandit70,bandit70,2,0.86972,1,0.4,1
voc042a,86,bandit90,bandit70,bandit70,2,0.51873,-1,0.2,0
voc042a,87,bandit30,bandit50b,bandit50b,2,4.7635,1,0.2,1
voc042a,88,bandit10,bandit90,bandit90,2,2.0332,1,0.8,1
voc042a,89,bandit90,bandit50a,bandit90,1,0.98724,1,0.4,1
voc042a,90,bandit10,bandit50b,bandit10,1,2.5497,-1,0.4,0
voc043a,1,bandit90,bandit10,bandit90,1,1.6301,1,0.8,1
voc043a,2,bandit30,bandit90,bandit90,2,1.1408,1,0.6,1
voc043a,3,bandit50b,bandit10,bandit50b,1,1.7926,1,0.4,1
voc043a,4,bandit70,bandit30,bandit70,1,1.2407,1,0.4,1
voc043a,5,bandit70,bandit90,bandit90,2,0.76825,1,0.2,1
voc043a,6,bandit50a,bandit50b,bandit50b,2,1.6672,0,0,0
voc043a,7,bandit50b,bandit30,bandit30,2,2.4318,-1,0.2,0
voc043a,8,bandit30,bandit10,bandit30,1,1.4151,1,0.2,1
voc043a,9,bandit50a,bandit10,bandit50a,1,1.5574,1,0.4,1
voc043a,10,bandit50b,bandit70,bandit70,2,1.3043,1,0.2,1
voc043a,11,bandit50a,bandit70,bandit70,2,1.3419,1,0.2,1
voc043a,12,bandit50a,bandit90,bandit90,2,0.8402,1,0.4,1
voc043a,13,bandit50a,bandit30,bandit50a,1,2.4161,1,0.2,1
voc043a,14,bandit70,bandit10,bandit70,1,1.0628,1,0.6,1
voc043a,15,bandit50b,bandit90,bandit90,2,0.6454,1,0.4,1
voc043a,16,bandit90,bandit50b,bandit90,1,0.63658,1,0.4,1
voc043a,17,bandit90,bandit50a,bandit90,1,1.0681,1,0.4,1
voc043a,18,bandit10,bandit30,bandit30,2,0.97783,1,0.2,1
voc043a,19,bandit30,bandit50a,bandit50a,2,2.6761,1,0.2,1
voc043a,20,bandit90,bandit30,bandit90,1,0.78511,1,0.6,1
voc043a,21,bandit70,bandit50a,bandit70,1,2.6754,1,0.2,1
voc043a,22,bandit10,bandit50a,bandit50a,2,1.2003,1,0.4,1
voc043a,23,bandit10,bandit70,bandit70,2,2.7039,1,0.6,1
voc043a,24,bandit90,bandit70,bandit90,1,0.54033,1,0.2,1
voc043a,25,bandit50b,bandit50a,bandit50a,2,2.7988,0,0,0
voc043a,26,bandit10,bandit90,bandit90,2,0.84731,1,0.8,1
voc043a,27,bandit70,bandit50b,bandit70,1,1.7259,1,0.2,1
voc043a,28,bandit10,bandit50b,bandit50b,2,1.8412,1,0.4,1
voc043a,29,bandit30,bandit70,bandit70,2,0.65651,1,0.4,1
voc043a,30,bandit30,bandit50b,bandit30,1,0.64709,-1,0.2,0
voc043a,31,bandit50b,bandit70,bandit70,2,1.4699,1,0.2,1
voc043a,32,bandit50a,bandit90,bandit90,2,0.76406,1,0.4,1
voc043a,33,bandit50b,bandit90,bandit90,2,0.99013,1,0.4,1
voc043a,34,bandit50b,bandit10,bandit50b,1,1.2799,1,0.4,1
voc043a,35,bandit90,bandit10,bandit90,1,0.61187,1,0.8,1
voc043a,36,bandit30,bandit10,bandit30,1,1.9171,1,0.2,1
voc043a,37,bandit30,bandit90,bandit90,2,1.0401,1,0.6,1
voc043a,38,bandit70,bandit10,bandit70,1,1.0004,1,0.6,1
voc043a,39,bandit50a,bandit10,bandit50a,1,3.0095,1,0.4,1
voc043a,40,bandit50a,bandit30,bandit30,2,1.4235,-1,0.2,0
voc043a,41,bandit50a,bandit70,bandit70,2,0.66365,1,0.2,1
voc043a,42,bandit50b,bandit30,bandit30,2,1.2694,-1,0.2,0
voc043a,43,bandit70,bandit90,bandit90,2,0.82731,1,0.2,1
voc043a,44,bandit70,bandit30,bandit70,1,1.1729,1,0.4,1
voc043a,45,bandit50a,bandit50b,bandit50a,1,1.558,0,0,0
voc043a,46,bandit30,bandit50b,bandit50b,2,3.2734,1,0.2,1
voc043a,47,bandit10,bandit30,bandit30,2,1.1806,1,0.2,1
voc043a,48,bandit70,bandit50b,bandit50b,2,1.0304,-1,0.2,0
voc043a,49,bandit10,bandit50b,bandit50b,2,0.82931,1,0.4,1
voc043a,50,bandit90,bandit30,bandit90,1,0.806,1,0.6,1
voc043a,51,bandit90,bandit50a,bandit90,1,1.6305,1,0.4,1
voc043a,52,bandit30,bandit50a,bandit50a,2,2.2454,1,0.2,1
voc043a,53,bandit50b,bandit50a,bandit50b,1,0.90839,0,0,0
voc043a,54,bandit30,bandit70,bandit30,1,2.1614,-1,0.4,0
voc043a,55,bandit90,bandit70,bandit90,1,0.81085,1,0.2,1
voc043a,56,bandit10,bandit50a,bandit50a,2,0.95615000000000006,1,0.4,1
voc043a,57,bandit10,bandit70,bandit70,2,1.0856,1,0.6,1
voc043a,58,bandit90,bandit50b,bandit90,1,0.9326,1,0.4,1
voc043a,59,bandit70,bandit50a,bandit70,1,1.9273,1,0.2,1
voc043a,60,bandit10,bandit90,bandit90,2,0.95501,1,0.8,1
voc043a,61,bandit70,bandit30,bandit70,1,0.98977,1,0.4,1
voc043a,62,bandit50a,bandit50b,bandit50a,1,1.4698,0,0,0
voc043a,63,bandit90,bandit10,bandit90,1,0.59687,1,0.8,1
voc043a,64,bandit70,bandit90,bandit90,2,1.3741,1,0.2,1
voc043a,65,bandit50a,bandit70,bandit70,2,1.4626,1,0.2,1
voc043a,66,bandit50b,bandit70,bandit70,2,1.1336,1,0.2,1
voc043a,67,bandit30,bandit10,bandit30,1,1.1206,1,0.2,1
voc043a,68,bandit50b,bandit30,bandit30,2,1.58,-1,0.2,0
voc043a,69,bandit50a,bandit10,bandit50a,1,2.7009,1,0.4,1
voc043a,70,bandit50b,bandit10,bandit50b,1,0.72903,1,0.4,1
voc043a,71,bandit70,bandit10,bandit70,1,0.90134,1,0.6,1
voc043a,72,bandit50b,bandit90,bandit90,2,0.6816,1,0.4,1
voc043a,73,bandit50a,bandit30,bandit50a,1,3.223,1,0.2,1
voc043a,74,bandit30,bandit90,bandit90,2,0.6857,1,0.6,1
voc043a,75,bandit50a,bandit90,bandit90,2,0.83549,1,0.4,1
voc043a,76,bandit10,bandit50b,bandit50b,2,1.987,1,0.4,1
voc043a,77,bandit30,bandit50b,bandit50b,2,3.532,1,0.2,1
voc043a,78,bandit50b,bandit50a,bandit50a,2,1.0135,0,0,0
voc043a,79,bandit90,bandit30,bandit90,1,0.62985,1,0.6,1
voc043a,80,bandit70,bandit50a,bandit70,1,2.6618,1,0.2,1
voc043a,81,bandit70,bandit50b,bandit70,1,1.1633,1,0.2,1
voc043a,82,bandit30,bandit70,bandit70,2,0.74063,1,0.4,1
voc043a,83,bandit30,bandit50a,bandit50a,2,1.424,1,0.2,1
voc043a,84,bandit10,bandit50a,bandit50a,2,0.82446,1,0.4,1
voc043a,85,bandit90,bandit50b,bandit90,1,0.60749,1,0.4,1
voc043a,86,bandit90,bandit70,bandit90,1,1.089,1,0.2,1
voc043a,87,bandit10,bandit70,bandit70,2,1.2708,1,0.6,1
voc043a,88,bandit10,bandit30,bandit10,1,1.2995,-1,0.2,0
voc043a,89,bandit10,bandit90,bandit90,2,0.68855,1,0.8,1
voc043a,90,bandit90,bandit50a,bandit90,1,0.5829,1,0.4,1
voc044a,1,bandit50a,bandit30,bandit50a,1,4.8189,1,0.2,1
voc044a,2,bandit50a,bandit10,bandit50a,1,6.3751,1,0.4,1
voc044a,3,bandit50a,bandit70,bandit70,2,1.0617,1,0.2,1
voc044a,4,bandit30,bandit10,bandit30,1,3.7965,1,0.2,1
voc044a,5,bandit30,bandit90,bandit90,2,0.69962,1,0.6,1
voc044a,6,bandit50b,bandit10,bandit50b,1,3.2487,1,0.4,1
voc044a,7,bandit70,bandit90,bandit90,2,0.70203,1,0.2,1
voc044a,8,bandit50b,bandit90,bandit90,2,0.57055,1,0.4,1
voc044a,9,bandit50a,bandit90,bandit90,2,0.55732,1,0.4,1
voc044a,10,bandit50b,bandit70,bandit70,2,2.0797,1,0.2,1
voc044a,11,bandit90,bandit10,bandit90,1,1.1496,1,0.8,1
voc044a,12,bandit50a,bandit50b,bandit50a,1,5.369,0,0,0
voc044a,13,bandit70,bandit10,bandit10,2,0.84806,-1,0.6,0
voc044a,14,bandit50b,bandit30,bandit50b,1,1.3667,1,0.2,1
voc044a,15,bandit70,bandit30,bandit70,1,0.74404,1,0.4,1
voc044a,16,bandit30,bandit50b,bandit50b,2,0.90787,1,0.2,1
voc044a,17,bandit10,bandit70,bandit70,2,1.6399,1,0.6,1
voc044a,18,bandit30,bandit70,bandit70,2,0.92748,1,0.4,1
voc044a,19,bandit10,bandit90,bandit90,2,0.71519,1,0.8,1
voc044a,20,bandit90,bandit70,bandit90,1,0.52785,1,0.2,1
voc044a,21,bandit10,bandit50b,bandit10,1,2.0924,-1,0.4,0
voc044a,22,bandit30,bandit50a,bandit50a,2,2.4481,1,0.2,1
voc044a,23,bandit70,bandit50b,bandit70,1,4.6944,1,0.2,1
voc044a,24,bandit90,bandit50a,bandit90,1,0.74513,1,0.4,1
voc044a,25,bandit70,bandit50a,bandit50a,2,0.46887,-1,0.2,0
voc044a,26,bandit90,bandit30,bandit90,1,0.64418,1,0.6,1
voc044a,27,bandit10,bandit50a,bandit10,1,1.1714,-1,0.4,0
voc044a,28,bandit10,bandit30,bandit10,1,2.2847,-1,0.2,0
voc044a,29,bandit90,bandit50b,bandit90,1,0.72906,1,0.4,1
voc044a,30,bandit50b,bandit50a,bandit50a,2,1.6373,0,0,0
voc044a,31,bandit50b,bandit70,bandit70,2,2.2044,1,0.2,1
voc044a,32,bandit70,bandit90,bandit90,2,0.83526,1,0.2,1
voc044a,33,bandit50b,bandit30,bandit50b,1,2.2028,1,0.2,1
voc044a,34,bandit70,bandit30,bandit70,1,2.4117,1,0.4,1
voc044a,35,bandit50b,bandit10,bandit10,2,3.3868,-1,0.4,0
voc044a,36,bandit50a,bandit90,bandit90,2,2.2913,1,0.4,1
voc044a,37,bandit30,bandit10,bandit10,2,1.6388,-1,0.2,0
voc044a,38,bandit50b,bandit90,bandit90,2,0.79811,1,0.4,1
voc044a,39,bandit70,bandit10,bandit70,1,1.7031,1,0.6,1
voc044a,40,bandit50a,bandit10,bandit50a,1,0.72383,1,0.4,1
voc044a,41,bandit30,bandit90,bandit90,2,1.1672,1,0.6,1
voc044a,42,bandit50a,bandit50b,bandit50a,1,2.282,0,0,0
voc044a,43,bandit50a,bandit30,bandit50a,1,1.1897,1,0.2,1
voc044a,44,bandit90,bandit10,bandit90,1,1.3826,1,0.8,1
voc044a,45,bandit50a,bandit70,bandit50a,1,1.2247,-1,0.2,0
voc044a,46,bandit90,bandit50a,bandit90,1,2.7604,1,0.4,1
voc044a,47,bandit10,bandit90,bandit90,2,1.73,1,0.8,1
voc044a,48,bandit30,bandit50a,bandit50a,2,1.5334,1,0.2,1
voc044a,49,bandit50b,bandit50a,bandit50a,2,1.5036,0,0,0
voc044a,50,bandit30,bandit70,bandit70,2,1.2843,1,0.4,1
voc044a,51,bandit10,bandit50a,bandit50a,2,3.1535,1,0.4,1
voc044a,52,bandit10,bandit70,bandit70,2,0.71521,1,0.6,1
voc044a,53,bandit10,bandit30,bandit10,1,1.0161,-1,0.2,0
voc044a,54,bandit70,bandit50b,bandit70,1,0.69561,1,0.2,1
voc044a,55,bandit90,bandit50b,bandit90,1,0.9244,1,0.4,1
voc044a,56,bandit90,bandit30,bandit90,1,0.92918,1,0.6,1
voc044a,57,bandit70,bandit50a,bandit70,1,0.56427,1,0.2,1
voc044a,58,bandit90,bandit70,bandit90,1,1.0301,1,0.2,1
voc044a,59,bandit30,bandit50b,bandit50b,2,1.078,1,0.2,1
voc044a,60,bandit10,bandit50b,bandit50b,2,2.2049,1,0.4,1
voc044a,61,bandit50a,bandit10,bandit50a,1,0.6763,1,0.4,1
voc044a,62,bandit30,bandit10,bandit30,1,0.54634,1,0.2,1
voc044a,63,bandit30,bandit90,bandit90,2,0.74223,1,0.6,1
voc044a,64,bandit50b,bandit30,bandit50b,1,4.5445,1,0.2,1
voc044a,65,bandit50b,bandit10,bandit50b,1,1.4903,1,0.4,1
voc044a,66,bandit70,bandit10,bandit70,1,1.0393,1,0.6,1
voc044a,67,bandit50a,bandit30,bandit50a,1,2.0623,1,0.2,1
voc044a,68,bandit90,bandit10,bandit90,1,0.7566,1,0.8,1
voc044a,69,bandit50b,bandit90,bandit90,2,0.84771,1,0.4,1
voc044a,70,bandit70,bandit90,bandit90,2,0.50278,1,0.2,1
voc044a,71,bandit50b,bandit70,bandit70,2,1.2678,1,0.2,1
voc044a,72,bandit50a,bandit70,bandit70,2,0.44081,1,0.2,1
voc044a,73,bandit50a,bandit90,bandit90,2,0.60949,1,0.4,1
voc044a,74,bandit70,bandit30,bandit70,1,1.0021,1,0.4,1
voc044a,75,bandit50a,bandit50b,bandit50a,1,1.4898,0,0,0
voc044a,76,bandit90,bandit70,bandit90,1,0.57527,1,0.2,1
voc044a,77,bandit10,bandit50a,bandit50a,2,1.69,1,0.4,1
voc044a,78,bandit70,bandit50b,bandit70,1,1.0711,1,0.2,1
voc044a,79,bandit30,bandit50b,bandit50b,2,1.6213,1,0.2,1
voc044a,80,bandit90,bandit50a,bandit90,1,1.0521,1,0.4,1
voc044a,81,bandit10,bandit70,bandit70,2,0.75507,1,0.6,1
voc044a,82,bandit10,bandit90,bandit90,2,0.65436,1,0.8,1
voc044a,83,bandit10,bandit30,bandit10,1,1.6297,-1,0.2,0
voc044a,84,bandit90,bandit50b,bandit90,1,0.71691,1,0.4,1
voc044a,85,bandit70,bandit50a,bandit70,1,1.3057,1,0.2,1
voc044a,86,bandit10,bandit50b,bandit50b,2,2.1344,1,0.4,1
voc044a,87,bandit50b,bandit50a,bandit50a,2,1.0645,0,0,0
voc044a,88,bandit30,bandit70,bandit70,2,1.0866,1,0.4,1
voc044a,89,bandit90,bandit30,bandit90,1,0.51556,1,0.6,1
voc044a,90,bandit30,bandit50a,bandit50a,2,3.2166,1,0.2,1
voc045a,1,bandit70,bandit30,bandit70,1,1.2526,1,0.4,1
voc045a,2,bandit50a,bandit10,bandit50a,1,0.9314,1,0.4,1
voc045a,3,bandit70,bandit90,bandit90,2,0.9985,1,0.2,1
voc045a,4,bandit50b,bandit30,bandit50b,1,2.5827,1,0.2,1
voc045a,5,bandit50b,bandit90,bandit90,2,0.59931,1,0.4,1
voc045a,6,bandit30,bandit90,bandit90,2,0.71198,1,0.6,1
voc045a,7,bandit50a,bandit30,bandit50a,1,0.79727,1,0.2,1
voc045a,8,bandit70,bandit10,bandit70,1,0.93488,1,0.6,1
voc045a,9,bandit50a,bandit70,bandit70,2,0.70496,1,0.2,1
voc045a,10,bandit50b,bandit10,bandit50b,1,1.3742,1,0.4,1
voc045a,11,bandit50a,bandit50b,bandit50a,1,0.92876,0,0,0
voc045a,12,bandit30,bandit10,bandit10,2,2.2763,-1,0.2,0
voc045a,13,bandit50b,bandit70,bandit70,2,1.2346,1,0.2,1
voc045a,14,bandit90,bandit10,bandit90,1,0.51259,1,0.8,1
voc045a,15,bandit50a,bandit90,bandit90,2,0.56485,1,0.4,1
voc045a,16,bandit90,bandit30,bandit90,1,0.64827,1,0.6,1
voc045a,17,bandit10,bandit30,bandit30,2,1.711,1,0.2,1
voc045a,18,bandit30,bandit50a,bandit50a,2,1.4356,1,0.2,1
voc045a,19,bandit30,bandit70,bandit70,2,0.56269,1,0.4,1
voc045a,20,bandit30,bandit50b,bandit30,1,1.429,-1,0.2,0
voc045a,21,bandit90,bandit70,bandit90,1,0.49284,1,0.2,1
voc045a,22,bandit50b,bandit50a,bandit50a,2,0.61102,0,0,0
voc045a,23,bandit10,bandit70,bandit70,2,1.6834,1,0.6,1
voc045a,24,bandit10,bandit50b,bandit50b,2,0.99272,1,0.4,1
voc045a,25,bandit10,bandit90,bandit90,2,0.54579,1,0.8,1
voc045a,26,bandit90,bandit50a,bandit90,1,0.53348,1,0.4,1
voc045a,27,bandit70,bandit50a,bandit70,1,0.66493,1,0.2,1
voc045a,28,bandit70,bandit50b,bandit70,1,0.91144,1,0.2,1
voc045a,29,bandit10,bandit50a,bandit50a,2,0.7966,1,0.4,1
voc045a,30,bandit90,bandit50b,bandit90,1,0.51715,1,0.4,1
voc045a,31,bandit50a,bandit70,bandit70,2,0.61728,1,0.2,1
voc045a,32,bandit50b,bandit70,bandit70,2,0.45808,1,0.2,1
voc045a,33,bandit50a,bandit50b,bandit50a,1,0.78444,0,0,0
voc045a,34,bandit30,bandit10,bandit30,1,1.5941,1,0.2,1
voc045a,35,bandit90,bandit10,bandit90,1,0.652,1,0.8,1
voc045a,36,bandit50b,bandit10,bandit10,2,0.83457,-1,0.4,0
voc045a,37,bandit50a,bandit30,bandit50a,1,0.54512,1,0.2,1
voc045a,38,bandit70,bandit10,bandit70,1,0.65305,1,0.6,1
voc045a,39,bandit70,bandit30,bandit70,1,0.77205,1,0.4,1
voc045a,40,bandit50a,bandit10,bandit10,2,1.2701,-1,0.4,0
voc045a,41,bandit30,bandit90,bandit90,2,1.084,1,0.6,1
voc045a,42,bandit50b,bandit30,bandit50b,1,1.441,1,0.2,1
voc045a,43,bandit70,bandit90,bandit90,2,0.55245,1,0.2,1
voc045a,44,bandit50a,bandit90,bandit90,2,0.45124,1,0.4,1
voc045a,45,bandit50b,bandit90,bandit90,2,0.54744,1,0.4,1
voc045a,46,bandit90,bandit30,bandit90,1,0.52683,1,0.6,1
voc045a,47,bandit30,bandit50b,bandit30,1,1.1553,-1,0.2,0
voc045a,48,bandit90,bandit50a,bandit90,1,0.48617,1,0.4,1
voc045a,49,bandit10,bandit50b,bandit50b,2,1.2355,1,0.4,1
voc045a,50,bandit10,bandit90,bandit90,2,0.50686,1,0.8,1
voc045a,51,bandit10,bandit30,bandit30,2,1.2078,1,0.2,1
voc045a,52,bandit10,bandit50a,bandit50a,2,0.72055,1,0.4,1
voc045a,53,bandit30,bandit70,bandit70,2,0.60437,1,0.4,1
voc045a,54,bandit50b,bandit50a,bandit50a,2,1.4383,0,0,0
voc045a,55,bandit30,bandit50a,bandit50a,2,0.82017,1,0.2,1
voc045a,56,bandit70,bandit50a,bandit70,1,0.64504,1,0.2,1
voc045a,57,bandit90,bandit50b,bandit90,1,0.50069,1,0.4,1
voc045a,58,bandit90,bandit70,bandit90,1,0.37846,1,0.2,1
voc045a,59,bandit70,bandit50b,bandit70,1,0.66786,1,0.2,1
voc045a,60,bandit10,bandit70,bandit70,2,0.54643,1,0.6,1
voc045a,61,bandit70,bandit10,bandit70,1,0.62966,1,0.6,1
voc045a,62,bandit70,bandit30,bandit70,1,0.57361,1,0.4,1
voc045a,63,bandit50a,bandit50b,bandit50b,2,0.87855,0,0,0
voc045a,64,bandit50a,bandit90,bandit90,2,1.2703,1,0.4,1
voc045a,65,bandit50b,bandit30,bandit50b,1,1.5961,1,0.2,1
voc045a,66,bandit50a,bandit10,bandit50a,1,0.50816,1,0.4,1
voc045a,67,bandit50b,bandit70,bandit70,2,0.69781,1,0.2,1
voc045a,68,bandit50a,bandit30,bandit50a,1,0.83941,1,0.2,1
voc045a,69,bandit90,bandit10,bandit90,1,0.80602,1,0.8,1
voc045a,70,bandit30,bandit10,bandit10,2,1.6154,-1,0.2,0
voc045a,71,bandit50b,bandit10,bandit50b,1,1.5586,1,0.4,1
voc045a,72,bandit70,bandit90,bandit90,2,0.7609,1,0.2,1
voc045a,73,bandit50a,bandit70,bandit70,2,0.64367,1,0.2,1
voc045a,74,bandit30,bandit90,bandit90,2,0.4917,1,0.6,1
voc045a,75,bandit50b,bandit90,bandit90,2,0.43333,1,0.4,1
voc045a,76,bandit70,bandit50a,bandit70,1,0.79312,1,0.2,1
voc045a,77,bandit10,bandit50a,bandit50a,2,0.96257,1,0.4,1
voc045a,78,bandit50b,bandit50a,bandit50a,2,0.49333,0,0,0
voc045a,79,bandit70,bandit50b,bandit70,1,0.52313,1,0.2,1
voc045a,80,bandit90,bandit30,bandit90,1,0.54407,1,0.6,1
voc045a,81,bandit90,bandit50a,bandit90,1,0.38802,1,0.4,1
voc045a,82,bandit90,bandit70,bandit90,1,0.54122,1,0.2,1
voc045a,83,bandit30,bandit50a,bandit50a,2,0.86413,1,0.2,1
voc045a,84,bandit30,bandit70,bandit70,2,0.82388,1,0.4,1
voc045a,85,bandit10,bandit70,bandit70,2,0.45464,1,0.6,1
voc045a,86,bandit10,bandit30,bandit30,2,1.2862,1,0.2,1
voc045a,87,bandit90,bandit50b,bandit90,1,0.41155,1,0.4,1
voc045a,88,bandit30,bandit50b,bandit50b,2,1.0202,1,0.2,1
voc045a,89,bandit10,bandit90,bandit90,2,0.51722,1,0.8,1
voc045a,90,bandit10,bandit50b,bandit50b,2,0.99329,1,0.4,1
voc046a,1,bandit50a,bandit90,bandit90,2,12.3787,1,0.4,1
voc046a,2,bandit50a,bandit70,bandit70,2,1.5571,1,0.2,1
voc046a,3,bandit70,bandit30,bandit70,1,1.5181,1,0.4,1
voc046a,4,bandit50a,bandit30,bandit50a,1,7.171,1,0.2,1
voc046a,5,bandit70,bandit10,bandit70,1,2.928,1,0.6,1
voc046a,6,bandit70,bandit90,bandit90,2,1.2986,1,0.2,1
voc046a,7,bandit30,bandit10,bandit30,1,2.1269,1,0.2,1
voc046a,8,bandit30,bandit90,bandit90,2,1.7473,1,0.6,1
voc046a,9,bandit50b,bandit30,bandit30,2,3.413,-1,0.2,0
voc046a,10,bandit50b,bandit90,bandit90,2,0.89961,1,0.4,1
voc046a,11,bandit50b,bandit10,bandit50b,1,13.0493,1,0.4,1
voc046a,12,bandit50b,bandit70,bandit70,2,1.0869,1,0.2,1
voc046a,13,bandit50a,bandit10,bandit50a,1,4.5896,1,0.4,1
voc046a,14,bandit90,bandit10,bandit90,1,0.63619,1,0.8,1
voc046a,15,bandit50a,bandit50b,bandit50a,1,4.9636,0,0,0
voc046a,16,bandit10,bandit30,bandit30,2,1.4275,1,0.2,1
voc046a,17,bandit10,bandit50b,bandit10,1,2.9227,-1,0.4,0
voc046a,18,bandit10,bandit70,bandit70,2,1.1578,1,0.6,1
voc046a,19,bandit30,bandit70,bandit70,2,1.6642,1,0.4,1
voc046a,20,bandit90,bandit50a,bandit90,1,1.3987,1,0.4,1
voc046a,21,bandit90,bandit30,bandit90,1,1.3264,1,0.6,1
voc046a,22,bandit50b,bandit50a,bandit50a,2,1.586,0,0,0
voc046a,23,bandit30,bandit50b,bandit30,1,1.8671,-1,0.2,0
voc046a,24,bandit30,bandit50a,bandit30,1,1.2323,-1,0.2,0
voc046a,25,bandit10,bandit50a,bandit50a,2,2.6875,1,0.4,1
voc046a,26,bandit90,bandit50b,bandit90,1,3.1078,1,0.4,1
voc046a,27,bandit90,bandit70,bandit90,1,1.8388,1,0.2,1
voc046a,28,bandit70,bandit50a,bandit70,1,0.98977,1,0.2,1
voc046a,29,bandit10,bandit90,bandit90,2,1.2074,1,0.8,1
voc046a,30,bandit70,bandit50b,bandit70,1,3.2161,1,0.2,1
voc046a,31,bandit30,bandit90,bandit90,2,1.1424,1,0.6,1
voc046a,32,bandit70,bandit30,bandit70,1,1.354,1,0.4,1
voc046a,33,bandit50b,bandit10,bandit50b,1,2.0761,1,0.4,1
voc046a,34,bandit50a,bandit90,bandit90,2,1.21,1,0.4,1
voc046a,35,bandit50a,bandit70,bandit70,2,2.8826,1,0.2,1
voc046a,36,bandit50a,bandit50b,bandit50a,1,2.1657,0,0,0
